document,label
"원더우먼은 히어로다운 면모를 유감없이 보여주었다. 다만 액션 비중이 적은 게 흠.
",1
"1편보면서 어벤져스가 될수도 있겠구나 했는데 이건 동네양아치수준
",0
"전작보다 못한 2편. 84년의 배경은 왜?
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"뭘 전달하려는지 잘 모르겠음..
",0
"진짜 솔직히 말한다. 배우들 연기는 잘해 근데 내용 개뻔하고 제일 문제는 너무 유치해 그냥 7세 미만수준 정도 안보는게 맞음 OO노잼 개인적으로 평점을 높게 줄순 있는데 수준이 낮음거임
",0
"정말 개재미 없음.  영화 보다가 나가고 싶었던 히어로물은 이게 처음인듯. 배경음악으로 오페라가 계속 나오는 것도 거슬리고, 빌런들 둘다 찌질한게 역대급. 코로나 기간이라 감독이 영화 대충 만든거 같음. 진짜 작년에...
",1
"1984년대 감상을 표현하고 싶었나본데...84년전 감상이 표현됨
",1
"아쿠아맨은 재밌었어서 기대하고 봤는데 기대 이하. 좀 심각한 수준의 내용전개
",0
"와..최악중의 최악의 영화.
",0
"Dc영화는 어디까지 추락하는가.
",0
"중간에 갑자기 각성해서 하늘 날라댕기는거보고 개 얼탐 ㅋㅌ 노어이
",0
"스토리, 개연성, 액션 전부 부족하다.농담아니고 영화보다가 30분정도 나눠서 잤음
",0
"재미없음 개노잼 영하ㅜ키
",0
"재미없는건 그렇다쳐도 150분이나 낭비했다는점은 좀 억울하네요.
",0
"진짜 태어나서 본 것 중 최악의 영화.스토리도 진짜 최악이고 액션도 재미없음.상영시간은 또 쓸데 없이 김
",0
"와~~이건 도대체 뭘만든건지.. 예고편만 재미있었다는....
",0
"1탄을 워낙 잼나게 봐서 기대하고 왔더만보다가 졸고... 스토리며 연출에 뜨악!!이거를 이 연휴에 2시간30분동안아까운 내시간 ㅠ.ㅠ
",0
"마이너스 평점 주고싶네요~덕분에 최악의 크리스마스 보냅니다
",0
"오글거린다 싶은 장면은 좀 빼줘
",0
"최악!! 내 돈..내 시간..
",0
"갤가돗땜에 4점주는거다 시방
",0
"아쿠아맨 이후 보기힘든 영화 처음입니다히어로물 좋아하시는 분만 보세요이상입니자
",0
"배우들 연기는 대단한데 스토리가 엉망이라 지루했음
",0
"이게 영화냐 시간아깝다
",0
"이게 영화임?....ㅡㅡ
",0
"내 인생 최악의 영화.... 감독은 초등학생 수준도 안되는 듯... 폭망할 듯..
",0
"와 진짜 캣츠는 ost가 좋아서 잠이라도 잘수있지 이건 시끄러워서 잠도 못자고 개빡치네요
",0
"두시간반 아까움너무 재미없어서 어이없음
",0
"러닝타임이 두시간 반인 이유를 도저히 모르겠다.
",0
"역시 갤가돗~ 남는건 갤가돗
",0
"너무 실망스러웠어요... 1편에서는 음악에 임팩트라도 있었는데.. 스토리 진행도 허술하고 러닝타임 2시간 이내로 편집해도 다 이해될거 같은 질질끄는 스토리ㅠㅠ 왜 이렇게 망가진거죠
",0
"영화 보고 오랫만에 후회.ㅜㅜ
",1
"주인공들의 케미는 좋았는데 꼴보기 싫은 한국식 신파가 나오는게 아쉽네요
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"정말로 재미있고 감동적으로 보았습니다
",1
"최악입니다 중간에 나가고싶었는데 겨우 참았습니다 진짜 허접해요,,, ㅜ
",0
"진짜 재미 없음. 돈이 너무 아까움. 여주 비주얼만 재밌음.
",0
"진짜 개노잼연출이 하나부터 끝까지 별로임
",0
"한스짐머 음악과 갤가돗 빼고 즐길게 없다. 디씨 힘좀내자
",0
"재미없어요 재미없어요
",0
"결국 아들 땜에 포기하는거 보고..눈물 났어요ㅜㅜ
",0
"이게 영화냐아아아!!
",0
"걍 너무 조음 갤가돗 존예
",1
"원더우먼은 대충 찍어도 성공한다고 한 사람들이 나빴다. 그래도 되는 줄 알고 진짜 대충 만들었다.
",0
"너무 많은 것을 보여주려다 망함ㅠㅠ 어린시절 봤던 원더우먼이 그리워 보러왔다 3시간 동안 인질된 느낌. 쇼핑몰장면 빼고 지루함 그 자체!여배우 갤 가돗 발견 외엔 아무 소득이 없었음 ㅠㅠ
",0
"얼마만에 보는 액션히어로물이냐 ㅋㅋ 완전 소름 돋았다 ㅜㅜ 넘나 멋지잖아? BGM과 영상이 찰떡이라서 멋짐. 치타역 맡은 배우님 너무 매력있어요. 목소리도 따뜻하고! 역시 이런 영화는 극장에서 봐줘야지 ^^
",1
"알레고리가 잘 녹아있네요. 좋았습니다
",1
"한줄평 : 히어로 영화라기보다는 로맨스 영화임(좋은의미마블 이후 나온 DC영화 중 원더우먼이 제일 좋았는데, 1편보다 2편이 더 좋네요맨오브스틸, 저스티스리그 등등 그동안 DC영화 공식이 후반부에빌런이 괴물처럼 변해...
",1
"왜이렇게 안좋은 평이 많은지 모르겠다.그럼 상받은 영화만 찾아보든가.난 재밌게 잘봤다.
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"명불허전. 크리스 파인이랑 이별신에서 정말 슬펐다 ㅠㅠ
",1
"
",0
"전편을 뛰어넘은 스케일과 갤 가돗의 존재. 그리고 한스짐머의 음악!!!
",1
"8.5~9.0은 받아야 해서 10점 줬습니다.
",0
"세상은 당신이 필요해요
",1
"재미있어요 ㅠㅠㅠ 갯가돗 예뿜
",1
"전반적으로 재미있습니다!!!메가박스 영화관이 너무 추워서 집중이 잘 안됐어요;;
",0
"원하면 이루어집니다(주먹쥐고 끄덕끄덕)
",1
"2020년 최애영화 졸잼
",1
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"지금영화원더우먼1984보고있는중액션최고치타주인공욕망셍각중수원역에서내일27일또볼려고생각중입니다서수원에서
",1
"갤가돗땜에 봤다 역시이쁘다
",1
"너무 재미있어요 구성이 스펙타클함
",1
"
",0
"스티브 원더우먼 케미가 좋아요
",1
"
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"스티브 트레버 1984
",1
"
",0
"1편처럼 이번에도 영화의 작품성을 한단계 끌어올린 크리스 파인과 페드로 파스칼의 연기력. 그 둘은 눈빛만으로도 서사를 이끌어낸다
",1
"여기 평점 높게 남긴 사람들이 희대의 빌런들임원더우먼 1984에 나오는 두명의 빌런보다 사악함
",1
"비평을 많이듣고봐서 그런지 괜찮았어요감동도있고 영화비가아깝진않았어요DC특유의연출은 아쉬운점이있었지만전반적인스토나리나 감정은 볼만했어요참고로 저는살짝 후한편입니다
",1
"1편 보고 2편 보는 게 좋습니다. 스토리 이해 상.맥스로드 연기가 인상 깊었습니다. 스토리도 괜찮았고요. 다만 액션이 전작보다 더 나아졌다? 그건 아닌 것 같습니다. 아 그리고 쿠키 영상 있습니다!
",1
"단지 재미만을 위해 본다면 조금 실망할수도 있다. 그러나 진실이 가진 힘을 일깨워주는, 속에 담긴 의미를 본다면 훌륭한 영화라고 할 수 있다.
",1
"원더우먼1984.욕 하는, 익스트림뮤비 사이트 패거리들.진짜 사악하다. 묻지마.비방.왜곡 안티.믿지 마셈.한국영화 아직 멀었다.
",0
"초대 원더우먼 린다카터님께서  나오시는 바람에 영화 살렸다..
",1
"
",0
"
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"결론이 진부하다고 하는데 부모가 되어보면 결코 진부하지 않다는걸 알게되는 영화
",1
"뭐냐..감독이랑 겔가돗 돈만밝하는것들 영화라도 제대로 만들던가 더럽게재미없네
",0
"딱! 뭐야 이거 에휴ㅠㅠ
",0
"최근 들어 본 가장 유치하고 재미없는 영화.
",0
"자꾸 이러니까 믿고 거르는 DC라고 하지...
",0
"이렇게 영화평점 적게 준적은 처음인듯. 개연성은 1도 없고 어설픈 CG및 어이없는 공중부양 채찍씬부터 왠만하면 안가리고 내가 킬링이라 생각하고 보는데 다 보고 욕나오긴 참 드물게 오랜만인듯..
",0
"극혐 ...개연성 1도 없고히어로 영화 역사상 최악의 빌런이런 스토리는 고등학교 과제로 내도 점수 못받을 정도...선넘는다
",0
"84년 TV를 보는듯한 지루한전개에 촌스러운 연출... 2021년에 이건 아니지
",0
"존잼존잼겁나존잼 ㅋㅋㄹ삥뽕
",1
"원더우먼 너무 이뽀요. 존잼인데~
",1
"1980년대를 잘 표현한 것 이외 그 다지 흥미거리가 없습니다.잔잔한 드라마를 봤다는 느낌입니다.크리스 파인을 다시 봤다는 점이 좋았습니다.
",1
"전편에 비해서 액션은 줄어들었지만 서사나 작품이 주는 메세지는 더 좋았습니다. 가족끼리 보면 좋을 것 같아요.
",1
"유치하고 유치하고 또 유치하다
",0
"극장에 아무도 없고 나 혼자 보게 된 영화...사람들이 외면하게 된 것에는 다 이유가 있다.
",1
"이걸 영화라고 만들어놨네. 막대한 제작비가 쓰레기로 재탄생됐다.
",0
"페미 영화중에 최고 페미영화...원더우먼의 감동은 어디에도 없음... 액션도 어디 가따 팔아버리고...일단 남자가 나오면 다쓰래기가 되어인는... 그냥 남자는 다 OOOO 됨... 별 한개도 아까운 그런 영화...최...
",0
"볼거없는 그냥 우먼 영화임.
",0
"
",0
"이 영화가 왜 평점이 이정도밖에 안되는지 이해가 안된다~ 코믹스 영화의 재미에  깊은 인생의 의미까지 생각하게 해주는 영화다~ 마지막  쿠키까지 대박~ 누가 나오는지 꼭 보시길~ 나에겐 이 삭막한 코로나시대에 한줄기...
",1
"전형적인 해줘충 세대의 영화 밥해줘 돈 벌어줘 승진시켜줘 당직해줘 월급만 줘 힘들 일 대신해줘 집구해줘  그치만 여자는 당당해 혼자 잘 해 뭐든 다해!! 히히!
",0
"dc가 dc했네~~ 바이바이~
",0
"1편은 너무 재미있었는데... 2편은 왜 이러지...
",1
"걍 겁나 유치하고 시간낭비 마블이 짱임
",0
"별점에 마이너스 기능이 없는게 흠인 영화.유치원 생 수준의 스토리로 작품성은 이미 쓰레기유치 뽕짝 액션과 연기력도 오글거리며""복고 + 페미니즘""위 두가지를 영화에 구겨넣었지만 최악의 혼종 탄생으로 상업...
",0
"세상에..
",1
"내용이 연관성도 없고 너무 뜬금포인듯...정말 정말 오랜만에 지루했던 영화
",0
"3편은 세기말 테크노 감성으로 만들어주세요. 이정현 ‘바꿔’ 노래로 OST 쌉가능
",1
"파워레인져급 신파범벅 클리셰 범벅 dc의 무리수
",0
"패티감독이 3편도 연출한다는데 DC는 망했다고 본다. 1편은 명작으로 만들더니 2편은 그냥 대충 만든느낌이다. 거기다 갤가돗이 연기를 이렇게 못했나 싶을정도였음. 그리고 역대 히어로물중 빌런이 이렇게 ㅈ밥처럼 보이는...
",0
"1편은 정말 재밌게 봤는데 2편은 안나오는게 차라리 나았을 정도로 최악이네요..1편의 재미와 감동마저 박살낼 정도로 엉망이었어요 스티브는 굳이 왜 살려냈는지도 모르겠고 조악한 액션씬에 악당은 악당스럽지도 않고 이걸 ...
",0
"생일에 보러 갔는데 너무 재미없었다
",0
"재미없음 내용도 없음 정말 졸작이다
",0
"영화가 왜이래...
",0
"스포일러가 포함된 감상평입니다. 감상평 보기
",1
"정말 어마어마한 노잼이네요...
",0
"4~5점짜리다. 감정에 젖어 보는 땡땡들은 영화 괜찮네 뭐네하며 점수 높게주네. 딱 그 수준들이지. 그수준이 감독하면 망하는이유지. 박평식이 5점이나줬어? 1을 좋게 보더니만 대우해줬나. 박평식점수론 3~4점일텐데....
",0
"이제 믿고 거르는 영화가 하나 추가 됐습니다.
",1
"5세 관람가
",0
"아~ 제발 DC 이러지 마라...정말...그나마 슈퍼맨 향수로 버티는 나같은 사람은 너무 슬프고 화가 난다.
",0
"와 영화를 왜 만들어지??너무 실망
",0
"마지막은 마사급이네
",1
"급진 페미니즘 남성혐오 남성적대 공산주의 성차별 악질영화!!
",0
"이도저도 아닌영화. 초반 액션이나 사막씬정도로 계속 뽑았어야지. 서사를 중간 반이상을 잡아먹는데 몰입도 안되고 무슨 다큐를 찍고앉았고.  감독연출이 과하고 함량미달. 히어로영화에 대한 이해가 아직도 많이 부족한듯
",0
"
",0
"아 진짜 1편보고 볼만할거라 생각하지마라 .. 2시간내내 지루한 드라마를 찍다 마지막 액션은 싸구려cg로인해 보이지도않는다 올해 최악의영화로 남을듯 그리고 밧줄 길이가 뭔 2km되냐?
",0
"이딴식으로 영화만들고도 안망하면 그게 더 문제일듯.... 스토리 연출 액션 CG 뭐하나 제대로된게 없는... 최악의 영화 순위권 절대 못벗어남...
",0
"아 시오니스트 나오는 영화 안봐요
",0
"....내용, 영상미, 액션 모든게 하나도 좋았던 게 없는 거 같네요 2시간 30분이 너무 졸렸습니다
",0
"영화 러닝타임동안 나는 니체를 뛰어넘는 철학가였다.
",1
"초반 빼고는 스토리가 너무 늘어져서 보다가 잠이 듬
",0
"이보다 더한 쓰레기는 없을 예정
",1
"P2P로 15분만에 뚫린 가히 충격적인 영화
",1
"감동도 없고 재미도 없고
",0
"최악액션 줄거리 감동 세마리토끼를 다 놓치는 보기드문 히어로물
",0
"별 반개도 아까운 영화... 마블 기대하면서 보면..안보는게 개이득스토리1, 액션2, 노재미 98
",0
"원더 우먼이 슈퍼맨으로 바뀌다.여기 갔다 저기 갔다 지루한 영화.하품보면서 감상.
",0
"눈뜨니까 영화가 끝닜음
",0
"하.... 애들 동화책 수준의 스토리에 보다가 나왔습니다.. 최악이네요.. 1편이랑 너무 비교됩니다
",0
"각본 쓴 사람은 좀 맞아야 한다. 아무리 만화 원작이라지만 애들 영화도 아닌데 최소한 스토리 개연성조차 없다.
",0
"제가 변비라서 영화 시작할때 화장실갔다가 나오니까 영화가 끝나있더군요.영화는 정말 재밌었습니다~
",1
"1984년에 걸맞게 원더우먼 코스프레한 여자가 나오는 촌스러운 영화, 빡치게 쿠키 영상까지 있다 더이상 할많하않
",0
